student_id,student_name,branch,general_average,core_subject_average,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,label,_sig
1718,عمر اليوسف,Scientific,96.45,98.22,4,ربما,4,يعتمد,4,أختار تخصصًا قريبًا منه,متوسط,3,4,2,4,3,3,3,تشرح له عن النواقل,سأكون متحمسًا,استرح واستمتع,4,لا مشكلة لدي,3,4,5,3,2,3,3,26,منصف,لن يستطيع الزواج,لا أتذكر,أزرق,العزف على آلة موسيقية,التحقيقات البوليسية,التخييم والرحلات,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Computer Engineering,"(4, 'يعتمد', 4, 'يعتمد', 4, 'أختار تخصصًا قريبًا منه', 'متوسط', 3, 4, 2, 4, 3, 3, 3, 'تشرح له عن النواقل', 'سأكون متحمسًا', 'استرح واستمتع', 4, 'لا مشكلة لدي', 3, 4, 5, 3, 2, 3, 3, '26', 'منصف', 'لن يستطيع الزواج', 'لا أتذكر', 'أزرق', 'العزف على آلة موسيقية', 'التحقيقات البوليسية', 'التخييم والرحلات', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
4836,حسن الحسن,Entrepreneurship and Business,67.52,64.76,3,ربما,4,لا,5,أبحث عن بديل,متوسط,2,5,4,2,4,5,4,تشرح له حقيقة شعور الألم,سأتحمس لذلك مع بقائي حذرًا,من يصل مبكرًا يحصد نجاحًا,2,فقط إذا كنت أحب ما أدرسه,2,5,3,4,1,3,3,لا أعرف,منصف,لا أعرف,أخضر,أصفر,الكتابة والتأليف,العلمية أو الخيال العلمي,ركوب الدراجة,تعلم لغات جديدة,مشاهدة فيديوهات تعليمية,أجرب تجربة علمية,Investment and Real Estate Development,"(3, 'يعتمد', 4, 'لا', 5, 'أبحث عن بديل', 'متوسط', 2, 5, 4, 2, 4, 5, 4, 'تشرح له حقيقة شعور الألم', 'سأتحمس لذلك مع بقائي حذرًا', 'من يصل مبكرًا يحصد نجاحًا', 2, 'فقط إذا كنت أحب ما أدرسه', 2, 5, 3, 4, 1, 3, 3, 'لا أعرف', 'منصف', 'لا أعرف', 'أخضر', 'أصفر', 'الكتابة والتأليف', 'العلمية أو الخيال العلمي', 'ركوب الدراجة', 'تعلم لغات جديدة', 'مشاهدة فيديوهات تعليمية', 'أجرب تجربة علمية')"
1154,خالد النجار,Scientific,87.5,90.36,2,ربما,5,يعتمد,3,أختار تخصصًا قريبًا منه,مرتفع,2,3,3,3,4,4,3,تشرح له حقيقة شعور الألم,سأكون قلقًا,من يصل مبكرًا يحصد نجاحًا,4,لا مشكلة لدي,4,4,5,3,3,2,4,1,صائب,لا أعرف,لا أتذكر,لا أتذكر,التصوير الفوتوغرافي,الدرامية أو الكوميدية,التخييم والرحلات,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Computer Science in the Job Market,"(2, 'يعتمد', 5, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'مرتفع', 2, 3, 3, 3, 4, 4, 3, 'تشرح له حقيقة شعور الألم', 'سأكون قلقًا', 'من يصل مبكرًا يحصد نجاحًا', 4, 'لا مشكلة لدي', 4, 4, 5, 3, 3, 2, 4, '1', 'صائب', 'لا أعرف', 'لا أتذكر', 'لا أتذكر', 'التصوير الفوتوغرافي', 'الدرامية أو الكوميدية', 'التخييم والرحلات', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
4226,فاطمة اليوسف,Industrial,98.1,95.95,2,ربما,3,يعتمد,4,أختار تخصصًا قريبًا منه,منخفض,2,1,1,5,3,2,1,تشرح له عن النواقل,سأكون متحمسًا,كل شيء له وقته ومكانه,4,لا مشكلة لدي,2,4,2,3,3,3,3,26,منصف,لن يستطيع الزواج,لا أتذكر,لا أتذكر,التصوير الفوتوغرافي,الخيال والخدع,ممارسة الألعاب الرياضية,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Computer Science in the Job Market,"(2, 'يعتمد', 3, 'يعتمد', 4, 'أختار تخصصًا قريبًا منه', 'منخفض', 2, 1, 1, 5, 3, 2, 1, 'تشرح له عن النواقل', 'سأكون متحمسًا', 'كل شيء له وقته ومكانه', 4, 'لا مشكلة لدي', 2, 4, 2, 3, 3, 3, 3, '26', 'منصف', 'لن يستطيع الزواج', 'لا أتذكر', 'لا أتذكر', 'التصوير الفوتوغرافي', 'الخيال والخدع', 'ممارسة الألعاب الرياضية', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
4089,عبدالله الخالدي,Industrial,84.84,84.15,3,ربما,3,يعتمد,3,أختار تخصصًا قريبًا منه,منخفض,3,3,3,4,4,4,2,تشرح له عن النواقل,سأكون متحمسًا,من يصل مبكرًا يحصد نجاحًا,4,لا مشكلة لدي,2,4,4,3,4,4,3,1,منصف,لن يستطيع الزواج,لا أتذكر,أزرق,التصوير الفوتوغرافي,الدرامية أو الكوميدية,التخييم والرحلات,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Computer Science,"(3, 'يعتمد', 3, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'منخفض', 3, 3, 3, 4, 4, 4, 2, 'تشرح له عن النواقل', 'سأكون متحمسًا', 'من يصل مبكرًا يحصد نجاحًا', 4, 'لا مشكلة لدي', 2, 4, 4, 3, 4, 4, 3, '1', 'منصف', 'لن يستطيع الزواج', 'لا أتذكر', 'أزرق', 'التصوير الفوتوغرافي', 'الدرامية أو الكوميدية', 'التخييم والرحلات', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
2741,علي الزهري,Literary,78.3,77.62,3,ربما,4,يعتمد,4,أبحث عن بديل,متوسط,3,4,3,3,2,2,3,تشرح له حقيقة شعور الألم,غالبًا لا أجازف,الاختلاف والتنوع هما أساس الحياة,4,مع تغيير المكان,2,3,3,4,4,3,3,26,منحاز,لا أعرف,لا أتذكر,لا أتذكر,الكتابة والتأليف,الخيال والخدع,التخييم والرحلات,تعلم لغات جديدة,قراءة كتاب أو مجلة,أبتكر قصة أو مشهد,Arabic Language and Literature,"(3, 'ربما', 4, 'يعتمد', 4, 'أبحث عن بديل', 'متوسط', 3, 4, 3, 3, 2, 2, 3, 'تشرح له حقيقة شعور الألم', 'غالبًا لا أجازف', 'الاختلاف والتنوع هما أساس الحياة', 4, 'مع تغيير المكان', 2, 3, 3, 4, 4, 3, 3, '26', 'منحاز', 'لا أعرف', 'لا أتذكر', 'لا أتذكر', 'الكتابة والتأليف', 'الخيال والخدع', 'التخييم والرحلات', 'تعلم لغات جديدة', 'قراءة كتاب أو مجلة', 'أبتكر قصة أو مشهد')"
1707,حسن الخطيب,Scientific,90.59,93.19,3,لا,5,لا,2,أختار تخصصًا قريبًا منه,مرتفع,4,3,5,5,1,2,3,تشرح له حقيقة شعور الألم,سأكون متحمسًا,من يصل مبكرًا يحصد نجاحًا,4,فقط إذا كنت أحب ما أدرسه,2,3,3,4,3,2,2,48,منحاز,لا أعرف,أصفر,لا أتذكر,الكتابة والتأليف,الخيال والخدع,السباحة,تعلم لغات جديدة,مشاهدة فيديوهات تعليمية,أبتكر قصة أو مشهد,Nursing,"(3, 'لا', 5, 'لا', 2, 'أختار تخصصًا قريبًا منه', 'مرتفع', 4, 3, 5, 5, 1, 2, 3, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'من يصل مبكرًا يحصد نجاحًا', 4, 'فقط إذا كنت أحب ما أدرسه', 2, 3, 3, 4, 3, 2, 2, '48', 'منحاز', 'لا أعرف', 'أصفر', 'لا أتذكر', 'الكتابة والتأليف', 'الخيال والخدع', 'السباحة', 'تعلم لغات جديدة', 'مشاهدة فيديوهات تعليمية', 'أبتكر قصة أو مشهد')"
3128,عمر الزهري,Literary,83.99,82.55,2,لا,4,يعتمد,3,أختار تخصصًا قريبًا منه,متوسط,2,3,3,3,4,3,4,تشرح له حقيقة شعور الألم,غالبًا لا أجازف,كل شيء له وقته ومكانه,5,مع تغيير المكان,3,3,3,5,4,4,2,1,منحاز,لا أعرف,زهري,أزرق,الكتابة والتأليف,التحقيقات البوليسية,التخييم والرحلات,تعلم لغات جديدة,قراءة كتاب أو مجلة,أبتكر قصة أو مشهد,Law,"(2, 'لا', 4, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'متوسط', 2, 3, 3, 3, 4, 3, 4, 'تشرح له حقيقة شعور الألم', 'غالبًا لا أجازف', 'كل شيء له وقته ومكانه', 5, 'مع تغيير المكان', 3, 3, 3, 5, 4, 4, 2, '1', 'منحاز', 'لا أعرف', 'زهري', 'أزرق', 'الكتابة والتأليف', 'التحقيقات البوليسية', 'التخييم والرحلات', 'تعلم لغات جديدة', 'قراءة كتاب أو مجلة', 'أبتكر قصة أو مشهد')"
5431,مريم اليوسف,Literary,65.04,67.32,4,نعم,2,يعتمد,3,أختار تخصصًا قريبًا منه,متوسط,4,3,2,2,4,3,3,تقرصه لتثبت,سأكون قلقًا,استرح واستمتع,2,فقط إذا كنت أحب ما أدرسه,3,3,3,2,3,2,3,لا أعرف,صائب,لا أعرف,لا أتذكر,أصفر,الرسم والتلوين,الدرامية أو الكوميدية,التخييم والرحلات,تصوير وصناعة الفيديوهات,الاستماع للموسيقى أو البودكاست,أعمل على مشروع فني,Music,"(4, 'نعم', 2, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'متوسط', 4, 3, 2, 2, 4, 3, 3, 'تقرصه لتثبت', 'سأكون قلقًا', 'استرح واستمتع', 2, 'فقط إذا كنت أحب ما أدرسه', 3, 3, 3, 2, 3, 2, 3, 'لا أعرف', 'صائب', 'لا أعرف', 'لا أتذكر', 'أصفر', 'الرسم والتلوين', 'الدرامية أو الكوميدية', 'التصوير الفوتوغرافي', 'تصوير وصناعة الفيديوهات', 'الاستماع للموسيقى أو البودكاست', 'أعمل على مشروع فني')"
202,إبراهيم العمري,Scientific,50.21,50.0,1,لا,4,يعتمد,3,أختار تخصصًا قريبًا منه,مرتفع,4,4,4,3,4,2,4,تشرح له عن النواقل,سأكون قلقًا,كل شيء له وقته ومكانه,4,فقط إذا كنت أحب ما أدرسه,3,3,3,3,3,2,3,1,صائب,لن يستطيع الزواج,أصفر,أزرق,الكتابة والتأليف,الغموض والتشويق,التخييم والرحلات,إجراء التجارب العلمية,كتابة مذكرات أو قصص,أجرب تجربة علمية,Chemistry,"(1, 'لا', 4, 'يعتمد', 3, 'أختار تخصصًا قريبًا منه', 'مرتفع', 4, 4, 4, 3, 4, 2, 4, 'تشرح له عن النواقل', 'سأكون قلقًا', 'كل شيء له وقته ومكانه', 4, 'فقط إذا كنت أحب ما أدرسه', 3, 3, 3, 3, 3, 2, 3, '1', 'صائب', 'لن يستطيع الزواج', 'أصفر', 'أزرق', 'الكتابة والتأليف', 'الغموض والتشويق', 'التخييم والرحلات', 'إجراء التجارب العلمية', 'كتابة مذكرات أو قصص', 'أجرب تجربة علمية')"
5812,يوسف أحمد,Scientific,66.99,96.13,2,ربما,4,يعتمد,4,أختار تخصصًا قريبًا منه,مرتفع,3,2,4,4,3,5,4,تشرح له حقيقة شعور الألم,سأكون متحمسًا,كل شيء له وقته ومكانه,4,لا مشكلة لدي,2,4,4,2,1,3,2,26,صائب,لا أعرف,لا أتذكر,لا أتذكر,التصوير الفوتوغرافي,التحقيقات البوليسية,السباحة,تصميم وبرمجة الكمبيوتر,مشاهدة فيديوهات تعليمية,أحل لغز أو تحدي,Electrical Engineering,"(3, 'يعتمد', 4, 'يعتمد', 4, 'أختار تخصصًا قريبًا منه', 'مرتفع', 3, 2, 4, 4, 4, 5, 4, 'تشرح له حقيقة شعور الألم', 'سأكون متحمسًا', 'كل شيء له وقته ومكانه', 4, 'لا مشكلة لدي', 2, 4, 4, 2, 2, 3, 2, '26', 'صائب', 'لا أعرف', 'زهري', 'لا أتذكر', 'التصوير الفوتوغرافي', 'التحقيقات البوليسية', 'ممارسة الألعاب الرياضية', 'تصميم وبرمجة الكمبيوتر', 'مشاهدة فيديوهات تعليمية', 'أحل لغز أو تحدي')"
4860,ليلى اليوسف,Entrepreneurship and Business,67.03,64.71,3,ربما,3,لا,4,أبحث عن بديل,مرتفع,3,3,3,4,5,4,4,تشرح له عن النواقل,سأتحمس لذلك مع بقائي حذرًا,من يصل مبكرًا يحصد نجاحًا,2,فقط إذا كنت أحب ما أدرسه,4,3,2,2,4,3,2,1,منصف,لا أعرف,لا أتذكر,أصفر,الكتابة والتأليف,الدرامية أو الكوميدية,السباحة,تعلم لغات جديدة,مشاهدة فيديوهات تعليمية,أعمل على مشروع فني,Investment and Real Estate Development,"(3, 'يعتمد', 3, 'لا', 4, 'أبحث عن بديل', 'مرتفع', 3, 3, 3, 4, 5, 4, 4, 'تشرح له عن النواقل', 'سأتحمس لذلك مع بقائي حذرًا', 'من يصل مبكرًا يحصد نجاحًا', 2, 'فقط إذا كنت أحب ما أدرسه', 4, 3, 2, 2, 4, 3, 2, '1', 'منصف', 'لا أعرف', 'لا أتذكر', 'أصفر', 'الكتابة والتأليف', 'الدرامية أو الكوميدية', 'السباحة', 'تعلم لغات جديدة', 'مشاهدة فيديوهات تعليمية', 'أعمل على مشروع فني')"
838,خالد العمري,Scientific,57.62,54.99,4,ربما,4,نعم,4,أختار تخصصًا قريبًا منه,متوسط,4,3,3,3,4,3,2,تشرح له عن النواقل,غالبًا لا أجازف,من يصل مبكرًا يحصد نجاحًا,4,لا مشكلة لدي,3,3,3,2,4,3,4,1,منصف,لا أعرف,لا أتذكر,لا أتذكر,العزف على آلة موسيقية,العلمية أو الخيال العلمي,التخييم والرحلات,تصوير وصناعة الفيديوهات,الاستماع للموسيقى أو البودكاست,أجرب تجربة علمية,Physics,"(4, 'ربما', 4, 'نعم', 4, 'أختار تخصصًا قريبًا منه', 'متوسط', 4, 3, 3, 3, 4, 3, 2, 'تشرح له عن النواقل', 'غالبًا لا أجازف', 'من يصل مبكرًا يحصد نجاحًا', 4, 'لا مشكلة لدي', 3, 3, 3, 2, 4, 3, 4, '1', 'منصف', 'لا أعرف', 'لا أتذكر', 'لا أتذكر', 'العزف على آلة موسيقية', 'العلمية أو الخيال العلمي', 'التخييم والرحلات', 'تصوير وصناعة الفيديوهات', 'الاستماع للموسيقى أو البودكاست', 'أجرب تجربة علمية')"
3866,سارة الحسن,Agricultural,66.8,65.77,1,لا,3,لا,4,أختار تخصصًا قريبًا منه,متوسط,3,3,3,2,5,3,2,تشرح له حقيقة شعور الألم,غالبًا لا أجازف,كل شيء له وقته ومكانه,3,مع تغيير المكان,2,2,2,3,4,2,3,48,منصف,لن يستطيع الزواج,لا أتذكر,زهري,العزف على آلة موسيقية,الدرامية أو الكوميدية,السباحة,تصوير وصناعة الفيديوهات,كتابة مذكرات أو قصص,أعمل على مشروع فني,Veterinary Medicine,"(2, 'لا', 3, 'لا', 3, 'أختار تخصصًا قريبًا منه', 'متوسط', 3, 4, 3, 3, 4, 3, 2, 'تشرح له حقيقة شعور الألم', 'غالبًا لا أجازف', 'كل شيء له وقته ومكانه', 3, 'مع تغيير المكان', 2, 2, 2, 4, 4, 2, 3, '48', 'منصف', 'لن يستطيع الزواج', 'لا أتذكر', 'زهري', 'العزف على آلة موسيقية', 'الدرامية أو الكوميدية', 'ممارسة الألعاب الرياضية', 'تصوير وصناعة الفيديوهات', 'كتابة مذكرات أو قصص', 'أحل لغز أو تحدي')"
